ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,clade,direction
GO:0019646,aerobic electron transport chain,26,-0.8642654626935572,-1.922954525776193,1.9510966641037574e-5,0.001514422648804345,0.00140733238077459,552,"tags=85%, list=10%, signal=76%",YEL024W/YGL187C/YMR256C/YEL039C/YNL169C/YKL141W/YOR065W/YGL191W/YLR395C/YJR048W/YPR191W/YML120C/YDR529C/YJL166W/YFR033C/YDR178W/YDL067C/YGL226W/YNL052W/YGR183C/YHR001W-A/YHR051W,1. Wine/European,Downregulated
GO:0042773,ATP synthesis coupled electron transport,27,-0.8480174390775669,-1.8969550662437462,2.3027367504579464e-5,0.0016319395231506313,0.0015165392146036546,552,"tags=81%, list=10%, signal=73%",YEL024W/YGL187C/YMR256C/YEL039C/YNL169C/YKL141W/YOR065W/YGL191W/YLR395C/YJR048W/YPR191W/YML120C/YDR529C/YJL166W/YFR033C/YDR178W/YDL067C/YGL226W/YNL052W/YGR183C/YHR001W-A/YHR051W,1. Wine/European,Downregulated
GO:0042775,mitochondrial ATP synthesis coupled electron transport,27,-0.8480174390775669,-1.8969550662437462,2.3027367504579464e-5,0.0016319395231506313,0.0015165392146036546,552,"tags=81%, list=10%, signal=73%",YEL024W/YGL187C/YMR256C/YEL039C/YNL169C/YKL141W/YOR065W/YGL191W/YLR395C/YJR048W/YPR191W/YML120C/YDR529C/YJL166W/YFR033C/YDR178W/YDL067C/YGL226W/YNL052W/YGR183C/YHR001W-A/YHR051W,1. Wine/European,Downregulated
GO:0009144,purine nucleoside triphosphate metabolic process,53,-0.7532618213003315,-1.8611670592551257,2.7628032846291957e-5,0.0017609286566236115,0.001636407062887554,416,"tags=34%, list=8%, signal=32%",YDR226W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0061024,membrane organization,217,-0.5706830729765254,-1.648831804107695,2.623473068524058e-5,0.0017609286566236115,0.001636407062887554,736,"tags=28%, list=14%, signal=25%",YHR083W/YNR047W/YDR468C/YAL026C/YPL130W/YKL041W/YBL091C-A/YDR393W/YEL020W-A/YLR305C/YIR004W/YAR019C/YDR375C/YKL051W/YNR040W/YPR194C/YDR093W/YFL014W/YLR193C/YKL141W/YPR149W/YMR077C/YPL004C/YOR037W/YPR125W/YBR262C/YHR184W/YLR208W/YBL085W/YLL001W/YNL121C/YER120W/YLR064W/YOR211C/YPR020W/YDR322C-A/YBR091C/YPR173C/YLR168C/YDL239C/YPL192C/YPR133W-A/YLR295C/YER154W/YDR104C/YBR185C/YJR080C/YFR011C/YGR062C/YMR251W-A/YLL023C/YJR100C/YNL100W/YCL057C-A/YHL031C/YNL055C/YOR049C/YMR183C/YKR016W/YDR388W,1. Wine/European,Downregulated
GO:0045229,external encapsulating structure organization,189,0.4534743598884565,1.5714705552312935,2.9168756888857368e-5,0.0017609286566236115,0.001636407062887554,568,"tags=24%, list=11%, signal=22%",YDR293C/YNL161W/YNL313C/YDR260C/YGR166W/YFR042W/YJL171C/YDR351W/YLR121C/YPR165W/YOL105C/YLR433C/YKL096W/YGR282C/YNL053W/YER150W/YLR414C/YLR110C/YLR194C/YIL120W/YBL043W/YLR332W/YNL084C/YDR420W/YBR045C/YKR042W/YOL109W/YMR306W/YLR413W/YNL192W/YHR142W/YOL030W/YLR390W-A/YDR261C/YMR273C/YMR022W/YER124C/YKL165C/YDL049C/YHR030C/YJL201W/YBL105C/YIR026C/YPL031C/YPL140C,1. Wine/European,Upregulated
GO:0071555,cell wall organization,189,0.4534743598884565,1.5714705552312935,2.9168756888857368e-5,0.0017609286566236115,0.001636407062887554,568,"tags=24%, list=11%, signal=22%",YDR293C/YNL161W/YNL313C/YDR260C/YGR166W/YFR042W/YJL171C/YDR351W/YLR121C/YPR165W/YOL105C/YLR433C/YKL096W/YGR282C/YNL053W/YER150W/YLR414C/YLR110C/YLR194C/YIL120W/YBL043W/YLR332W/YNL084C/YDR420W/YBR045C/YKR042W/YOL109W/YMR306W/YLR413W/YNL192W/YHR142W/YOL030W/YLR390W-A/YDR261C/YMR273C/YMR022W/YER124C/YKL165C/YDL049C/YHR030C/YJL201W/YBL105C/YIR026C/YPL031C/YPL140C,1. Wine/European,Upregulated
GO:0006412,translation,454,-0.4891011046015097,-1.4630832600564947,3.2324986410018144e-5,0.0018817759945831992,0.0017487088512788014,604,"tags=21%, list=11%, signal=20%",YBR122C/YLR139C/YML068W/YHL033C/YJL063C/YER087W/YPL040C/YGR021W/YOR354C/YJL140W/YNL122C/YJR101W/YDR405W/YMR158W/YMR257C/YMR282C/YML025C/YMR293C/YBR146W/YLR312W-A/YCR003W/YPR047W/YPL097W/YGL245W/YDR194C/YER050C/YNL284C/YAL005C/YHR091C/YKL167C/YGR215W/YMR024W/YGL107C/YDL202W/YOR158W/YGR171C/YGR220C/YJL096W/YDR337W/YBR251W/YJL102W/YPL173W/YGL068W/YPL005W/YNL177C/YGR165W/YKL170W/YMR260C/YNL005C/YNL252C/YNR022C/YPR100W/YHR147C/YEL050C/YIL093C/YDR041W/YLR069C/YMR193W/YOL033W/YDR175C/YDR494W/YNR036C/YDR462W/YMR225C/YBR120C/YBL090W/YKR006C/YBL080C/YJR113C/YPL215W/YBR185C/YML091C/YGL129C/YDR237W/YOR187W/YGR084C/YKL155C/YLR439W/YPL118W/YMR188C/YDL213C/YHL004W/YCR071C/YKR085C/YDR172W/YDR116C/YDR347W/YLR204W/YOR133W/YHR011W/YDR115W/YML129C/YKL138C/YNL040W,1. Wine/European,Downregulated
GO:0009205,purine ribonucleoside triphosphate metabolic process,51,-0.7561110595348213,-1.8490038338379662,3.37993858981852e-5,0.001899758586691099,0.0017654198296729042,416,"tags=35%, list=8%, signal=33%",YDR226W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0010558,negative regulation of macromolecule biosynthetic process,435,0.36733854628128626,1.3842793560014455,3.5758656260203493e-5,0.0019428869901377231,0.0018054984687169416,601,"tags=14%, list=11%, signal=13%",YJR102C/YOR209C/YLR264W/YLR136C/YDR293C/YGL162W/YKL220C/YMR112C/YMR247C/YPL052W/YLL029W/YDR496C/YGR158C/YBR060C/YNR052C/YGR116W/YBL093C/YGL025C/YER146W/YNL221C/YNL001W/YPR009W/YDR026C/YFL031W/YDR328C/YOR001W/YOL002C/YOL072W/YOL139C/YBR202W/YEL037C/YGR122W/YKL020C/YNL261W/YIR033W/YDR121W/YBL018C/YLR021W/YER007C-A/YJR017C/YDR159W/YKR096W/YLR363C/YML051W/YGR270W/YJR063W/YMR273C/YPR129W/YMR127C/YBL105C/YGR006W/YDR151C/YDL070W/YNL232W/YGL213C/YPL031C/YJR140C/YGL220W/YLR244C/YHR119W,1. Wine/European,Upregulated
GO:0009199,ribonucleoside triphosphate metabolic process,56,-0.7358679734033967,-1.841643781592694,3.942013403791953e-5,0.002072736080058349,0.0019261654628375624,588,"tags=34%, list=11%, signal=30%",YER005W/YDR226W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:1902600,proton transmembrane transport,79,-0.6875744924683119,-1.794694014981319,5.749030791110496e-5,0.002928412559221909,0.002721333983028949,552,"tags=46%, list=10%, signal=41%",YEL024W/YGL187C/YMR256C/YPR125W/YOR065W/YGL191W/YLR395C/YDL183C/YOL077W-A/YPR020W/YBL099W/YDL128W/YDR322C-A/YJR121W/YPR191W/YML120C/YDR529C/YJL166W/YDR377W/YPL271W/YLR295C/YFR033C/YBL045C/YDL067C/YNL052W/YML081C-A/YGR183C/YLR038C/YKL016C/YDR298C/YDL004W/YHR001W-A/YML030W/YBR039W/YPL078C/YHR051W,1. Wine/European,Downregulated
GO:0007007,inner mitochondrial membrane organization,37,-0.7884712694001149,-1.8526286910868293,7.205794543369839e-5,0.003271072366495312,0.003039763083879079,794,"tags=65%, list=15%, signal=56%",YOL027C/YPR140W/YDR393W/YEL020W-A/YDR375C/YNR040W/YKL141W/YPR125W/YBR262C/YNL121C/YOR211C/YPR020W/YDR322C-A/YBR091C/YLR168C/YLR295C/YER154W/YBR185C/YJR080C/YFR011C/YGR062C/YNL100W/YCL057C-A/YKR016W,1. Wine/European,Downregulated
GO:0046034,ATP metabolic process,46,-0.7525069731562579,-1.8259172051394172,7.224454306370014e-5,0.003271072366495312,0.003039763083879079,545,"tags=37%, list=10%, signal=33%",YDR226W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C,1. Wine/European,Downregulated
GO:0009141,nucleoside triphosphate metabolic process,63,-0.7124440232329696,-1.7927511739327666,7.022756343501815e-5,0.003271072366495312,0.003039763083879079,588,"tags=30%, list=11%, signal=27%",YER005W/YDR226W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0009890,negative regulation of biosynthetic process,461,0.35164382155320767,1.3256518485488038,7.112571006427067e-5,0.003271072366495312,0.003039763083879079,601,"tags=14%, list=11%, signal=13%",YJR102C/YOR209C/YLR264W/YLR136C/YDR293C/YGL162W/YKL220C/YMR112C/YMR247C/YPL052W/YLL029W/YDR496C/YGR158C/YBR060C/YNR052C/YGR116W/YBL093C/YGL025C/YER146W/YNL221C/YNL001W/YPR009W/YDR026C/YFL031W/YDR328C/YOR001W/YOL002C/YOL072W/YOL139C/YBR202W/YEL037C/YGR122W/YKL020C/YNL261W/YIR033W/YDR121W/YBL018C/YLR021W/YER007C-A/YJR017C/YDR159W/YKR071C/YCL005W/YKR096W/YLR363C/YML051W/YGR270W/YJR063W/YMR273C/YPR129W/YEL012W/YMR127C/YLR380W/YBL105C/YGR006W/YDR151C/YDL070W/YNL232W/YGL213C/YPL031C/YJR140C/YGL220W/YLR244C/YHR119W,1. Wine/European,Upregulated
GO:0008535,respiratory chain complex IV assembly,28,-0.815589513243247,-1.8416359888384921,8.605736410954723e-5,0.0035801580106669694,0.0033269921713592315,817,"tags=75%, list=15%, signal=64%",YLR203C/YBR037C/YJL062W-A/YLL018C-A/YKL137W/YMR257C/YLR218C/YLL009C/YER058W/YNL005C/YPL189C-A/YGR112W/YLR038C/YDR079W/YGR062C/YDR322W/YML030W/YJR034W/YMR244C-A/YNR018W/YML129C,1. Wine/European,Downregulated
GO:0033617,mitochondrial cytochrome c oxidase assembly,28,-0.815589513243247,-1.8416359888384921,8.605736410954723e-5,0.0035801580106669694,0.0033269921713592315,817,"tags=75%, list=15%, signal=64%",YLR203C/YBR037C/YJL062W-A/YLL018C-A/YKL137W/YMR257C/YLR218C/YLL009C/YER058W/YNL005C/YPL189C-A/YGR112W/YLR038C/YDR079W/YGR062C/YDR322W/YML030W/YJR034W/YMR244C-A/YNR018W/YML129C,1. Wine/European,Downregulated
GO:0009259,ribonucleotide metabolic process,87,-0.65457915378477,-1.735334455139869,8.785663829857593e-5,0.0035801580106669694,0.0033269921713592315,608,"tags=29%, list=11%, signal=26%",YOR163W/YDR408C/YER005W/YDR226W/YDR236C/YMR217W/YCL040W/YOR347C/YOL077W-A/YKL216W/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YGL248W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0010605,negative regulation of macromolecule metabolic process,474,0.34865980887236475,1.2988960204865,8.693344665676431e-5,0.0035801580106669694,0.0033269921713592315,601,"tags=14%, list=11%, signal=13%",YJR102C/YOR209C/YLR264W/YLR136C/YDR293C/YGL162W/YKL220C/YMR112C/YMR247C/YPL052W/YLL029W/YDR496C/YGR158C/YBR060C/YNR052C/YGR116W/YBL093C/YGL025C/YER146W/YNL221C/YNL001W/YPR009W/YDR026C/YOL025W/YFL031W/YDR328C/YOR001W/YOL002C/YOL072W/YOL139C/YBR202W/YEL037C/YGR122W/YKL020C/YNL261W/YIR033W/YDR121W/YBL018C/YLR021W/YER007C-A/YJR017C/YFR010W/YDR159W/YLR418C/YKR096W/YLR363C/YML051W/YGR270W/YJR063W/YMR273C/YPR129W/YMR127C/YBL105C/YGR006W/YDR151C/YDL070W/YNL232W/YDL073W/YGL213C/YPL031C/YJR140C/YGL220W/YLR244C/YHR119W,1. Wine/European,Upregulated
GO:0071852,fungal-type cell wall organization or biogenesis,165,0.46213917768093243,1.585763383874609,1.0172256027621701e-4,0.0039601834337835125,0.003680144631071666,777,"tags=29%, list=15%, signal=26%",YDR293C/YNL161W/YNL313C/YDR260C/YOR208W/YDR351W/YLR121C/YPR165W/YLR433C/YKL096W/YAL053W/YGR282C/YNL053W/YER150W/YLR414C/YLR110C/YLR194C/YJL034W/YIL120W/YDR168W/YLR332W/YNL084C/YDR420W/YBR045C/YKR042W/YOL109W/YMR306W/YLR413W/YOL030W/YLR390W-A/YDR261C/YMR022W/YDL049C/YHR030C/YBL105C/YIR026C/YPL031C/YPL140C/YNL294C/YJL095W/YJL159W/YCR017C/YLR425W/YGR189C/YNL006W/YMR104C/YJL037W/YLR213C,1. Wine/European,Upregulated
GO:0071554,cell wall organization or biogenesis,226,0.4207958389359825,1.5135369220369896,1.0204153633061811e-4,0.0039601834337835125,0.003680144631071666,777,"tags=27%, list=15%, signal=24%",YDR293C/YNL161W/YNL313C/YDR260C/YGR166W/YOR208W/YFR042W/YJL171C/YDR351W/YLR121C/YPR165W/YOL105C/YLR433C/YKL096W/YAL053W/YGR282C/YNL053W/YER150W/YLR414C/YLR110C/YLR194C/YJL034W/YIL120W/YDR168W/YBL043W/YLR332W/YNL084C/YDR420W/YBR045C/YKR042W/YOL109W/YMR306W/YLR413W/YNL192W/YHR142W/YOL030W/YLR390W-A/YDR261C/YMR273C/YMR022W/YER124C/YKL165C/YDL049C/YHR030C/YJL201W/YBL105C/YIR026C/YPL031C/YPL140C/YNL294C/YJL095W/YJL159W/YCR017C/YLR425W/YCL005W-A/YGR189C/YNL006W/YMR104C/YJL037W/YLR213C,1. Wine/European,Upregulated
GO:0009152,purine ribonucleotide biosynthetic process,41,-0.7760847313815412,-1.8490419909548819,1.085179782128501e-4,0.004113588476440597,0.003822701851855356,608,"tags=44%, list=11%, signal=39%",YDR408C/YDR226W/YMR217W/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0006626,protein targeting to mitochondrion,66,-0.6840560889981757,-1.735311983132122,1.443811030270737e-4,0.005348663589412049,0.0049704403649750975,856,"tags=42%, list=16%, signal=36%",YLR163C/YBR044C/YER017C/YOR027W/YPL240C/YHR083W/YLR008C/YMR150C/YEL020W-A/YGR082W/YIR004W/YMR203W/YIL022W/YKL141W/YGR028W/YAL005C/YGR033C/YNL121C/YJL104W/YOR232W/YBR091C/YKL195W/YPR133W-A/YER154W/YBL045C/YBR230C/YJR045C/YKR016W,1. Wine/European,Downregulated
GO:0009260,ribonucleotide biosynthetic process,55,-0.7267461568406194,-1.809620426150355,1.5197920875402798e-4,0.005505024672645902,0.005115744594082954,608,"tags=36%, list=11%, signal=33%",YDR408C/YDR226W/YDR236C/YMR217W/YOL077W-A/YKL216W/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0009150,purine ribonucleotide metabolic process,72,-0.6814804751783288,-1.7450237349879318,1.7228059791704256e-4,0.0061047255348865076,0.005673038453149297,683,"tags=31%, list=13%, signal=27%",YOR163W/YDR408C/YDR226W/YMR217W/YCL040W/YOR347C/YOL077W-A/YPR020W/YBL099W/YDR322C-A/YJR121W/YDR377W/YPL271W/YLR295C/YML081C-A/YKL016C/YDR298C/YDL004W/YBR039W/YGL248W/YPL078C/YKL067W,1. Wine/European,Downregulated
GO:0031505,fungal-type cell wall organization,144,0.46851994604140385,1.5801456630852573,1.7649172828223685e-4,0.006120883342554171,0.005688053684168844,777,"tags=30%, list=15%, signal=26%",YDR293C/YNL161W/YNL313C/YDR260C/YDR351W/YLR121C/YPR165W/YLR433C/YKL096W/YGR282C/YNL053W/YER150W/YLR414C/YLR110C/YLR194C/YIL120W/YLR332W/YNL084C/YDR420W/YBR045C/YKR042W/YOL109W/YMR306W/YLR413W/YOL030W/YLR390W-A/YDR261C/YMR022W/YDL049C/YHR030C/YBL105C/YIR026C/YPL031C/YPL140C/YJL095W/YJL159W/YCR017C/YLR425W/YGR189C/YNL006W/YMR104C/YJL037W/YLR213C,1. Wine/European,Upregulated
GO:0007266,Rho protein signal transduction,17,0.8191614198085508,1.8953711000206817,1.9658720546276916e-4,0.006675773852173203,0.006203705891686949,222,"tags=24%, list=4%, signal=23%",YPL115C/YKR090W/YOL105C/YKL203C,1. Wine/European,Upregulated
GO:0010629,negative regulation of gene expression,299,0.37495264924887084,1.3855160201405916,2.6492918734669226e-4,0.008812950517859354,0.008189755114755965,601,"tags=14%, list=11%, signal=14%",YOR209C/YLR264W/YLR136C/YDR293C/YKL220C/YMR247C/YPL052W/YDR496C/YGR158C/YBR060C/YNR052C/YER146W/YNL221C/YNL001W/YDR026C/YDR328C/YOR001W/YOL072W/YOL139C/YBR202W/YGR122W/YKL020C/YNL261W/YIR033W/YDR121W/YBL018C/YLR021W/YER007C-A/YJR017C/YDR159W/YKR096W/YLR363C/YMR273C/YPR129W/YMR127C/YBL105C/YGR006W/YDR151C/YDL070W/YNL232W/YGL213C/YLR244C/YHR119W,1. Wine/European,Upregulated
GO:0044248,cellular catabolic process,100,-0.6106049873262255,-1.6371563639113702,3.782840930497578e-4,0.012332061433422104,0.011460017050496873,875,"tags=30%, list=17%, signal=26%",YDR216W/YDL080C/YMR042W/YLR134W/YMR250W/YJL060W/YLR142W/YDL215C/YOR163W/YJR019C/YIR023W/YBL098W/YDR111C/YNR001C/YDR019C/YKL188C/YMR210W/YDR380W/YMR043W/YDR148C/YGR207C/YFL018C/YPR004C/YDL174C/YBR177C/YPL111W/YPL095C/YHR037W/YDR452W/YLR438W,1. Wine/European,Downregulated
GO:0007006,mitochondrial membrane organization,56,-0.6992577404568641,-1.7500199981348954,4.065556239492007e-4,0.012993836608572493,0.012074995724724456,794,"tags=50%, list=15%, signal=43%",YOL027C/YPR140W/YHR083W/YDR393W/YEL020W-A/YIR004W/YDR375C/YNR040W/YKL141W/YOR037W/YPR125W/YBR262C/YNL121C/YOR211C/YPR020W/YDR322C-A/YBR091C/YLR168C/YPR133W-A/YLR295C/YER154W/YBR185C/YJR080C/YFR011C/YGR062C/YNL100W/YCL057C-A/YKR016W,1. Wine/European,Downregulated
GO:0006672,ceramide metabolic process,13,-0.8990115850365413,-1.7466840717392078,6.386076225922913e-4,0.02001789278510452,0.01860235564595764,228,"tags=31%, list=4%, signal=30%",YLR350W/YDR062W/YGR038W/YHL003C,1. Wine/European,Downregulated
GO:0042407,cristae formation,11,-0.9186130850443942,-1.7171215239342457,7.246863898442673e-4,0.02228752481973879,0.02071149384281829,438,"tags=91%, list=8%, signal=84%",YBR262C/YOR211C/YPR020W/YDR322C-A/YLR168C/YLR295C/YFR011C/YNL100W/YCL057C-A/YKR016W,1. Wine/European,Downregulated
GO:1901606,alpha-amino acid catabolic process,39,-0.7281328271455835,-1.7302373187935531,7.712032662451936e-4,0.023278913407030845,0.02163277778025017,1029,"tags=51%, list=19%, signal=42%",YGL196W/YAL044C/YNL239W/YHR137W/YMR042W/YLR134W/YMR250W/YJL060W/YLR142W/YDL215C/YBL098W/YDR111C/YDR019C/YDR380W/YMR043W/YDR148C/YFL018C/YPL111W/YHR037W/YLR438W,1. Wine/European,Downregulated
GO:0170040,proteinogenic amino acid catabolic process,32,-0.7564597531022379,-1.7429969032516164,8.176571590184174e-4,0.024118555695491133,0.022413045944986595,839,"tags=47%, list=16%, signal=40%",YMR042W/YLR134W/YMR250W/YLR142W/YDL215C/YBL098W/YDR111C/YDR019C/YDR380W/YMR043W/YDR148C/YFL018C/YPL111W/YHR037W/YLR438W,1. Wine/European,Downregulated
GO:0170035,L-amino acid catabolic process,32,-0.7559873922453225,-1.7419085128812835,8.434096163453954e-4,0.024118555695491133,0.022413045944986595,839,"tags=47%, list=16%, signal=40%",YMR042W/YLR134W/YMR250W/YJL060W/YLR142W/YDL215C/YBL098W/YDR111C/YDR380W/YMR043W/YDR148C/YFL018C/YPL111W/YHR037W/YLR438W,1. Wine/European,Downregulated
GO:0002181,cytoplasmic translation,167,0.43072357216043927,1.4827885597957822,8.400075548670925e-4,0.024118555695491133,0.022413045944986595,1000,"tags=23%, list=19%, signal=20%",YLR264W/YLR136C/YDL081C/YPR043W/YHR064C/YDR117C/YDR328C/YDR447C/YOL139C/YNL255C/YER007C-A/YLR262C-A/YGR173W/YKL056C/YFR031C-A/YFR032C-A/YIL069C/YBR261C/YGL189C/YEL034W/YLR212C/YKL180W/YLR406C/YLR367W/YBR084C-A/YDL130W/YGR169C-A/YLR075W/YPL220W/YLL045C/YNL096C/YPL249C-A/YDL061C/YGR027C/YDL082W/YDL075W/YLR048W/YPL237W/YOR260W,1. Wine/European,Upregulated
GO:0010498,proteasomal protein catabolic process,165,0.42406374851869333,1.455113085638097,0.0010597492534955664,0.029782608330996087,0.027676573063160074,758,"tags=21%, list=14%, signal=18%",YMR247C/YGL017W/YPL052W/YBR082C/YJL073W/YML092C/YMR184W/YFR036W/YDR328C/YEL037C/YER125W/YBL041W/YJL034W/YOR339C/YFR010W/YFL007W/YDR363W-A/YGL240W/YKL145W/YOR261C/YER012W/YER100W/YMR022W/YEL012W/YJL001W/YKR023W/YPL106C/YMR026C/YJL144W/YDR049W/YLR104W/YOL038W/YOR157C/YML029W,1. Wine/European,Upregulated
GO:0055080,monoatomic cation homeostasis,149,0.42540574432875383,1.4359132668909478,0.0012560430563807103,0.034122503031675966,0.03170957821283934,589,"tags=21%, list=11%, signal=19%",YLR136C/YKL220C/YLR214W/YML016C/YOR384W/YHL047C/YKL119C/YDR328C/YIL023C/YOL002C/YAL053W/YHL040C/YIR033W/YPR036W/YOR332W/YOR087W/YHR039C-A/YEL051W/YGR020C/YMR243C/YOR079C/YLR047C/YLR126C/YBR127C/YMR177W/YNR060W/YEL065W/YDR098C/YDR151C/YKR021W/YGL220W,1. Wine/European,Upregulated
GO:0055085,transmembrane transport,421,-0.4612077563733623,-1.3771956965027534,0.0012529369934379832,0.034122503031675966,0.03170957821283934,632,"tags=22%, list=12%, signal=21%",YGL153W/YER185W/YGR082W/YPL224C/YIR004W/YDR375C/YKL120W/YDR277C/YIL088C/YNL083W/YCR037C/YGR133W/YEL024W/YPR194C/YGL187C/YLR188W/YJL098W/YMR256C/YEL063C/YMR203W/YIL022W/YKL188C/YPR125W/YER048C/YOR065W/YCL040W/YGL191W/YAL005C/YGL006W/YGR033C/YLR395C/YDL183C/YNL121C/YHR002W/YOL077W-A/YPR192W/YJL104W/YOR232W/YGR121C/YPR020W/YDR119W/YBL099W/YDL128W/YDR322C-A/YBR091C/YKR093W/YJR121W/YGL254W/YPR191W/YML120C/YOR161C/YDR529C/YKL195W/YFL054C/YFR045W/YJL166W/YDR377W/YPR133W-A/YPL271W/YOL092W/YLR295C/YFR033C/YBL045C/YDL067C/YDR497C/YNL052W/YML081C-A/YJR077C/YIL166C/YGR183C/YLR038C/YKL016C/YDR298C/YLL048C/YDL004W/YLL053C/YBL030C/YHR001W-A/YOL126C/YML030W/YBR039W/YJR045C/YPL078C/YHR051W/YLR237W/YBR069C/YNL055C/YPR011C/YPL026C/YKR016W/YER119C,1. Wine/European,Downregulated
GO:0051168,nuclear export,131,0.4465444010814523,1.4927107193459634,0.0017228789584679632,0.046037585283652135,0.04278210217835029,1060,"tags=27%, list=20%, signal=22%",YLR264W/YKL186C/YGR116W/YOL121C/YPR133C/YOR294W/YGL066W/YOR098C/YOL072W/YPL239W/YER125W/YNL253W/YDR159W/YDR363W-A/YGR128C/YMR273C/YNL227C/YGL189C/YIR026C/YJR042W/YNR034W/YPR016C/YPL169C/YMR308C/YGR081C/YOR145C/YPL220W/YMR125W/YKL068W/YGR285C/YLR048W/YKL009W/YER006W/YHR196W/YML062C,1. Wine/European,Upregulated
GO:0042254,ribosome biogenesis,401,-0.5539935437199738,-1.7862403923143395,2.426387708265812e-6,0.0039501591890567424,0.0039501591890567424,945,"tags=38%, list=18%, signal=34%",YDL083C/YDR478W/YIL133C/YLR222C/YCR016W/YLR063W/YER112W/YCL031C/YOR098C/YNL137C/YOL077C/YLR196W/YCR031C/YNL022C/YMR014W/YLL046C/YGR214W/YER007C-A/YDL136W/YHR197W/YAL035W/YDL191W/YML026C/YOR006C/YFL009W/YMR229C/YPL082C/YOR119C/YOL040C/YJR041C/YDR398W/YHR072W-A/YOR167C/YNR054C/YER102W/YDR060W/YNL096C/YOR243C/YKL186C/YER056C-A/YOR293W/YDL014W/YLR074C/YPR169W/YLR059C/YDR412W/YNL178W/YIL052C/YLR340W/YKL180W/YAL059W/YGR103W/YGR085C/YKL082C/YHR021C/YNL147W/YIL148W/YDL166C/YDR087C/YPL146C/YKL021C/YLR221C/YDR449C/YGL076C/YLR293C/YLR435W/YHL015W/YDR496C/YLR185W/YMR128W/YDL229W/YPL211W/YEL054C/YOR287C/YIL069C/YDR161W/YJL010C/YLR441C/YEL026W/YLL045C/YGL064C/YML093W/YJR002W/YGR145W/YJR123W/YHR052W/YPR132W/YKR094C/YDL153C/YPL266W/YHR170W/YLL034C/YER146W/YLR276C/YOL127W/YBR048W/YHR034C/YGR118W/YPL204W/YPL012W/YCR087C-A/YPL081W/YMR239C/YEL055C/YPL131W/YKL009W/YMR269W/YLR048W/YDR025W/YLR448W/YDR365C/YML073C/YOL010W/YNL075W/YGR195W/YML063W/YDR500C/YOR341W/YPR187W/YNL182C/YGR251W/YMR047C/YPL193W/YGR162W/YDR083W/YGR034W/YPL169C/YOR096W/YNL069C/YER125W/YER074W/YPL239W/YOR206W/YPR112C/YKR024C/YDL148C/YGL189C/YBR257W/YKL006W/YMR230W/YIL115C/YIL110W/YOR340C/YJL109C/YPL220W/YDR117C/YOR210W/YOL121C/YBL072C/YGR159C/YML010W/YGR128C/YNL282W/YPL143W,10. French Guiana human,Downregulated
