strain_i,strain_j,meta_r,clade_i,clade_j,pair_type
CLB,CEG,0.07982683978008666,4. Mediterranean oak,17. Taiwanese,Different clade
CLB,CFF,0.10419549772132737,4. Mediterranean oak,7. Mosaic beer,Different clade
CLB,CGL,0.12243647491292814,4. Mediterranean oak,26. Asian fermentation,Different clade
CLB,CGN,0.12514147955194205,4. Mediterranean oak,26. Asian fermentation,Different clade
CLB,CGS,0.11217152452424259,4. Mediterranean oak,1. Wine/European,Different clade
CLB,CLI,0.12067098611054317,4. Mediterranean oak,25. Sake,Different clade
CLB,CLN,0.06061044836521035,4. Mediterranean oak,25. Sake,Different clade
CLB,CLP,0.057384493257781784,4. Mediterranean oak,25. Sake,Different clade
CLB,CMI,0.03114736193637966,4. Mediterranean oak,25. Sake,Different clade
CLB,CPI,0.09302433890768982,4. Mediterranean oak,9. Mexican agave,Different clade
CLB,CPK,0.10326713536062483,4. Mediterranean oak,9. Mexican agave,Different clade
CLB,CPN,0.08863156577899593,4. Mediterranean oak,9. Mexican agave,Different clade
CLB,CQD,0.11653064429779077,4. Mediterranean oak,12. West African cocoa,Different clade
CLB,CQF,0.14884583411866847,4. Mediterranean oak,12. West African cocoa,Different clade
CLB,SACE_YCE,0.043528567359548034,4. Mediterranean oak,M3. Mosaic region 3,Different clade
CLB,SACE_YCK,0.03845759137909375,4. Mediterranean oak,26. Asian fermentation,Different clade
CLB,SACE_YCM,0.06740682863892992,4. Mediterranean oak,24. Asian islands,Different clade
CLB,SACE_YCR,0.15182127431044093,4. Mediterranean oak,18. Far East Asia,Different clade
CLB,SACE_YCU,0.12392936325705362,4. Mediterranean oak,23. North American oak,Different clade
CLI,AFE,-0.027033460107849648,25. Sake,8. Mixed origin,Different clade
CLI,AKH,0.09549655294249347,25. Sake,13. African palm wine,Different clade
CLI,AKI,0.02012652990956339,25. Sake,M3. Mosaic region 3,Different clade
CLI,AKM,0.08634746420015117,25. Sake,19. Malaysian,Different clade
CLI,AMP,0.11085442034680046,25. Sake,M1. Mosaic region 1,Different clade
CLI,ANG,0.114860089518725,25. Sake,23. North American oak,Different clade
CLI,ANN,0.13418186185969203,25. Sake,12. West African cocoa,Different clade
CLI,ATS,0.09183217812961027,25. Sake,8. Mixed origin,Different clade
CLI,BAF,0.04998824499484787,25. Sake,13. African palm wine,Different clade
CLI,BAG,0.1063074091881381,25. Sake,15. CHNII,Different clade
CLI,BAI,0.103236238614736,25. Sake,18. Far East Asia,Different clade
CLI,BAK,0.1397575186315841,25. Sake,18. Far East Asia,Different clade
CLI,BAL,0.12478334304229281,25. Sake,16. CHNI,Different clade
CLI,BAM,0.10808062547191706,25. Sake,14. CHNIII,Different clade
CLI,BAN,0.12339297382907351,25. Sake,20. CHN V,Different clade
CLI,BAP,0.09734833462912193,25. Sake,20. CHN V,Different clade
CLI,BBQ,0.07510175249016302,25. Sake,4. Mediterranean oak,Different clade
CLI,BCK,0.1008646639379079,25. Sake,10. French Guiana human,Different clade
CLI,BDB,0.13778893425870942,25. Sake,M2. Mosaic region 2,Different clade
CLI,BDP,0.08447250739940769,25. Sake,10. French Guiana human,Different clade
CLI,BEF,0.14318353977674783,25. Sake,26. Asian fermentation,Different clade
CLI,BFH,0.05651818738777231,25. Sake,5. French dairy,Different clade
CLI,BFP,0.07064588500317273,25. Sake,4. Mediterranean oak,Different clade
CLI,BGD,0.05896169793566991,25. Sake,5. French dairy,Different clade
CLI,BGF,0.018358426654440797,25. Sake,5. French dairy,Different clade
CLI,BHG,0.07891811042845147,25. Sake,M2. Mosaic region 2,Different clade
CLI,BHK,0.07628206628391913,25. Sake,M1. Mosaic region 1,Different clade
CLI,BHM,0.04085122822690721,25. Sake,M1. Mosaic region 1,Different clade
CLI,BHQ,0.16746924479098674,25. Sake,26. Asian fermentation,Different clade
CLI,BMA,0.07784718256830753,25. Sake,19. Malaysian,Different clade
CLI,BMB,0.13577397659057258,25. Sake,19. Malaysian,Different clade
CLI,BMC,0.09224250373307782,25. Sake,19. Malaysian,Different clade
CLI,BNC,0.051412883990870926,25. Sake,10. French Guiana human,Different clade
CLI,BNV,0.1071362424380232,25. Sake,1. Wine/European,Different clade
CLI,BQM,0.10330931722919692,25. Sake,1. Wine/European,Different clade
CLI,BVG,0.08101615817481751,25. Sake,3. Brazilian bioethanol,Different clade
CLI,CAE,0.10071668174808789,25. Sake,1. Wine/European,Different clade
CLI,CBN,0.06914687252022778,25. Sake,7. Mosaic beer,Different clade
CLI,CCD,0.10889435103608355,25. Sake,21. Ecuadorean,Different clade
CLI,CCG,0.11434206126284437,25. Sake,21. Ecuadorean,Different clade
CLI,CCN,0.07648485544933632,25. Sake,18. Far East Asia,Different clade
CLI,CCQ,0.13534814519997174,25. Sake,18. Far East Asia,Different clade
CLI,CCR,0.11835632999577377,25. Sake,18. Far East Asia,Different clade
CLI,CCS,0.1283269940439603,25. Sake,18. Far East Asia,Different clade
CLI,CCV,0.1295467701441704,25. Sake,24. Asian islands,Different clade
CLI,CDE,0.10426274972781352,25. Sake,M3. Mosaic region 3,Different clade
CLI,CDL,0.07956770575933997,25. Sake,18. Far East Asia,Different clade
CLI,CDT,0.0355397589118337,25. Sake,2. Alpechin,Different clade
CLI,CEG,0.0717134316723844,25. Sake,17. Taiwanese,Different clade
CLI,CFF,0.0973517689285611,25. Sake,7. Mosaic beer,Different clade
CLI,CGL,0.15580712950010656,25. Sake,26. Asian fermentation,Different clade
CLI,CGN,0.16064548134725615,25. Sake,26. Asian fermentation,Different clade
CLI,CGS,0.14880562829785465,25. Sake,1. Wine/European,Different clade
CLI,CLB,0.12067098611054317,25. Sake,4. Mediterranean oak,Different clade
CLI,CLN,0.13281069109890312,25. Sake,25. Sake,Same clade
CLI,CLP,0.14455137662788772,25. Sake,25. Sake,Same clade
CLI,CMI,0.1410109956546714,25. Sake,25. Sake,Same clade
CLI,CPI,0.08975009292774536,25. Sake,9. Mexican agave,Different clade
CLI,CPK,0.10512558707903004,25. Sake,9. Mexican agave,Different clade
CLI,CPN,0.09600419002212567,25. Sake,9. Mexican agave,Different clade
CLI,CQD,0.14537564691672072,25. Sake,12. West African cocoa,Different clade
CLI,CQF,0.14393013993680656,25. Sake,12. West African cocoa,Different clade
CLI,SACE_YCE,0.0645619344369574,25. Sake,M3. Mosaic region 3,Different clade
CLI,SACE_YCK,0.08686127655338291,25. Sake,26. Asian fermentation,Different clade
CLI,SACE_YCM,0.032711490278357895,25. Sake,24. Asian islands,Different clade
CLI,SACE_YCR,0.1475521480818228,25. Sake,18. Far East Asia,Different clade
CLI,SACE_YCU,0.10948209946481577,25. Sake,23. North American oak,Different clade
CLN,AFE,0.010748454905261025,25. Sake,8. Mixed origin,Different clade
CLN,AKH,0.05367872495571522,25. Sake,13. African palm wine,Different clade
CLN,AKI,0.04033861662254861,25. Sake,M3. Mosaic region 3,Different clade
CLN,AKM,0.05853305273292532,25. Sake,19. Malaysian,Different clade
CLN,AMP,0.051495716159893026,25. Sake,M1. Mosaic region 1,Different clade
CLN,ANG,0.0810342078302725,25. Sake,23. North American oak,Different clade
CLN,ANN,0.06112274268983382,25. Sake,12. West African cocoa,Different clade
CLN,ATS,0.06221966493526692,25. Sake,8. Mixed origin,Different clade
CLN,BAF,0.06489011792322355,25. Sake,13. African palm wine,Different clade
CLN,BAG,0.09660217831467421,25. Sake,15. CHNII,Different clade
CLN,BAI,0.09490964022893765,25. Sake,18. Far East Asia,Different clade
CLN,BAK,0.059769785344304806,25. Sake,18. Far East Asia,Different clade
CLN,BAL,0.0913793808166366,25. Sake,16. CHNI,Different clade
CLN,BAM,0.11433831744744498,25. Sake,14. CHNIII,Different clade
CLN,BAN,0.12101248312704883,25. Sake,20. CHN V,Different clade
CLN,BAP,0.07745679881788671,25. Sake,20. CHN V,Different clade
CLN,BBQ,0.07538224572009034,25. Sake,4. Mediterranean oak,Different clade
CLN,BCK,0.06616664396979562,25. Sake,10. French Guiana human,Different clade
CLN,BDB,0.09823771483304702,25. Sake,M2. Mosaic region 2,Different clade
CLN,BDP,0.06186473604574049,25. Sake,10. French Guiana human,Different clade
CLN,BEF,0.07216226060120408,25. Sake,26. Asian fermentation,Different clade
CLN,BFH,0.041393448407629,25. Sake,5. French dairy,Different clade
CLN,BFP,0.02108758155733689,25. Sake,4. Mediterranean oak,Different clade
CLN,BGD,0.04189796696102988,25. Sake,5. French dairy,Different clade
CLN,BGF,0.0037408933389298216,25. Sake,5. French dairy,Different clade
CLN,BHG,0.06764470623626816,25. Sake,M2. Mosaic region 2,Different clade
CLN,BHK,0.049504275396723293,25. Sake,M1. Mosaic region 1,Different clade
CLN,BHM,0.04684555942951006,25. Sake,M1. Mosaic region 1,Different clade
CLN,BHQ,0.07954571126828919,25. Sake,26. Asian fermentation,Different clade
CLN,BMA,0.05922115754411329,25. Sake,19. Malaysian,Different clade
CLN,BMB,0.0880914011400457,25. Sake,19. Malaysian,Different clade
CLN,BMC,0.05375034877007233,25. Sake,19. Malaysian,Different clade
CLN,BNC,0.05410117092998505,25. Sake,10. French Guiana human,Different clade
CLN,BNV,0.12442600911852948,25. Sake,1. Wine/European,Different clade
CLN,BQM,0.07679771410793998,25. Sake,1. Wine/European,Different clade
CLN,BVG,0.020889447021490704,25. Sake,3. Brazilian bioethanol,Different clade
CLN,CAE,0.08200279856603676,25. Sake,1. Wine/European,Different clade
CLN,CBN,0.051343892240698207,25. Sake,7. Mosaic beer,Different clade
CLN,CCD,0.07865255175837808,25. Sake,21. Ecuadorean,Different clade
CLN,CCG,0.09786637932277344,25. Sake,21. Ecuadorean,Different clade
CLN,CCN,0.03598869091088696,25. Sake,18. Far East Asia,Different clade
CLN,CCQ,0.10798083320131084,25. Sake,18. Far East Asia,Different clade
CLN,CCR,0.08642750631979007,25. Sake,18. Far East Asia,Different clade
CLN,CCS,0.09557377605563208,25. Sake,18. Far East Asia,Different clade
CLN,CCV,0.08751798520627141,25. Sake,24. Asian islands,Different clade
CLN,CDE,0.10271779559303593,25. Sake,M3. Mosaic region 3,Different clade
CLN,CDL,0.04824747835007782,25. Sake,18. Far East Asia,Different clade
CLN,CDT,0.05383244300970558,25. Sake,2. Alpechin,Different clade
CLN,CEG,0.025636887725290623,25. Sake,17. Taiwanese,Different clade
CLN,CFF,0.07609864067595683,25. Sake,7. Mosaic beer,Different clade
CLN,CGL,0.08174294159809892,25. Sake,26. Asian fermentation,Different clade
CLN,CGN,0.13724472538535362,25. Sake,26. Asian fermentation,Different clade
CLN,CGS,0.05125129674155941,25. Sake,1. Wine/European,Different clade
CLN,CLB,0.06061044836521035,25. Sake,4. Mediterranean oak,Different clade
CLN,CLI,0.13281069109890312,25. Sake,25. Sake,Same clade
CLN,CLP,0.08049391279194476,25. Sake,25. Sake,Same clade
CLN,CMI,0.0841234880815784,25. Sake,25. Sake,Same clade
CLN,CPI,0.05135066530728795,25. Sake,9. Mexican agave,Different clade
CLN,CPK,0.08796239277767795,25. Sake,9. Mexican agave,Different clade
CLN,CPN,0.05040092438124998,25. Sake,9. Mexican agave,Different clade
CLN,CQD,0.061045478328014664,25. Sake,12. West African cocoa,Different clade
CLN,CQF,0.06538375732539843,25. Sake,12. West African cocoa,Different clade
CLN,SACE_YCE,0.03653335788977702,25. Sake,M3. Mosaic region 3,Different clade
CLN,SACE_YCK,0.0462538504707876,25. Sake,26. Asian fermentation,Different clade
CLN,SACE_YCM,0.03910725679225603,25. Sake,24. Asian islands,Different clade
CLN,SACE_YCR,0.08428959637948118,25. Sake,18. Far East Asia,Different clade
CLN,SACE_YCU,0.11216722005072094,25. Sake,23. North American oak,Different clade
CLP,AFE,0.017670384316469095,25. Sake,8. Mixed origin,Different clade
CLP,AKH,0.08815642472199205,25. Sake,13. African palm wine,Different clade
CLP,AKI,0.03411557287705161,25. Sake,M3. Mosaic region 3,Different clade
CLP,AKM,0.08457879137929178,25. Sake,19. Malaysian,Different clade
CLP,AMP,0.08883768671853093,25. Sake,M1. Mosaic region 1,Different clade
CLP,ANG,0.04822999189267903,25. Sake,23. North American oak,Different clade
CLP,ANN,0.099218718209446,25. Sake,12. West African cocoa,Different clade
CLP,ATS,0.07516498648387746,25. Sake,8. Mixed origin,Different clade
CLP,BAF,0.09102371969239657,25. Sake,13. African palm wine,Different clade
CLP,BAG,0.09826431401375177,25. Sake,15. CHNII,Different clade
CLP,BAI,0.07560967472252132,25. Sake,18. Far East Asia,Different clade
CLP,BAK,0.12791344014071898,25. Sake,18. Far East Asia,Different clade
CLP,BAL,0.13150278242847604,25. Sake,16. CHNI,Different clade
CLP,BAM,0.05967918983665993,25. Sake,14. CHNIII,Different clade
CLP,BAN,0.08687546751359175,25. Sake,20. CHN V,Different clade
CLP,BAP,0.0914943596134352,25. Sake,20. CHN V,Different clade
CLP,BBQ,0.13258466417489154,25. Sake,4. Mediterranean oak,Different clade
CLP,BCK,0.0731907471377995,25. Sake,10. French Guiana human,Different clade
CLP,BDB,0.0397254299686471,25. Sake,M2. Mosaic region 2,Different clade
CLP,BDP,0.05028870968699496,25. Sake,10. French Guiana human,Different clade
CLP,BEF,0.09290788263879238,25. Sake,26. Asian fermentation,Different clade
CLP,BFH,0.043466540016179445,25. Sake,5. French dairy,Different clade
CLP,BFP,0.06299035487469785,25. Sake,4. Mediterranean oak,Different clade
CLP,BGD,0.06793820007164564,25. Sake,5. French dairy,Different clade
CLP,BGF,0.028776098076000716,25. Sake,5. French dairy,Different clade
CLP,BHG,0.058250646227680426,25. Sake,M2. Mosaic region 2,Different clade
CLP,BHK,0.05852673299323701,25. Sake,M1. Mosaic region 1,Different clade
CLP,BHM,0.06530552837944299,25. Sake,M1. Mosaic region 1,Different clade
CLP,BHQ,0.12555288025666833,25. Sake,26. Asian fermentation,Different clade
CLP,BMA,0.08147983634310405,25. Sake,19. Malaysian,Different clade
CLP,BMB,0.08604046161030354,25. Sake,19. Malaysian,Different clade
CLP,BMC,0.06924217071452955,25. Sake,19. Malaysian,Different clade
CLP,BNC,0.0753850401982531,25. Sake,10. French Guiana human,Different clade
CLP,BNV,0.0713721475884118,25. Sake,1. Wine/European,Different clade
CLP,BQM,0.0821027090932283,25. Sake,1. Wine/European,Different clade
CLP,BVG,0.07365390917480473,25. Sake,3. Brazilian bioethanol,Different clade
CLP,CAE,0.08359210714251299,25. Sake,1. Wine/European,Different clade
CLP,CBN,0.08465716739503877,25. Sake,7. Mosaic beer,Different clade
CLP,CCD,0.08698995803937117,25. Sake,21. Ecuadorean,Different clade
CLP,CCG,0.039264310060519385,25. Sake,21. Ecuadorean,Different clade
CLP,CCN,0.10948120444396801,25. Sake,18. Far East Asia,Different clade
CLP,CCQ,0.08637406021181153,25. Sake,18. Far East Asia,Different clade
CLP,CCR,0.10809399735847079,25. Sake,18. Far East Asia,Different clade
CLP,CCS,0.09636727086191477,25. Sake,18. Far East Asia,Different clade
CLP,CCV,0.10661634114555042,25. Sake,24. Asian islands,Different clade
CLP,CDE,0.1100078774124036,25. Sake,M3. Mosaic region 3,Different clade
CLP,CDL,0.08724418937749935,25. Sake,18. Far East Asia,Different clade
CLP,CDT,0.055084544723346084,25. Sake,2. Alpechin,Different clade
CLP,CEG,0.08931654601396696,25. Sake,17. Taiwanese,Different clade
CLP,CFF,0.10712259735178528,25. Sake,7. Mosaic beer,Different clade
CLP,CGL,0.12234312246551095,25. Sake,26. Asian fermentation,Different clade
CLP,CGN,0.1251891432046391,25. Sake,26. Asian fermentation,Different clade
CLP,CGS,0.09766588201743655,25. Sake,1. Wine/European,Different clade
CLP,CLB,0.057384493257781784,25. Sake,4. Mediterranean oak,Different clade
CLP,CLI,0.14455137662788772,25. Sake,25. Sake,Same clade
CLP,CLN,0.08049391279194476,25. Sake,25. Sake,Same clade
CLP,CMI,0.10521205363250208,25. Sake,25. Sake,Same clade
CLP,CPI,0.12218876250677735,25. Sake,9. Mexican agave,Different clade
CLP,CPK,0.1432660222910152,25. Sake,9. Mexican agave,Different clade
CLP,CPN,0.11678183427412377,25. Sake,9. Mexican agave,Different clade
CLP,CQD,0.105303513812371,25. Sake,12. West African cocoa,Different clade
CLP,CQF,0.07875557504751633,25. Sake,12. West African cocoa,Different clade
CLP,SACE_YCE,0.034641501960765396,25. Sake,M3. Mosaic region 3,Different clade
CLP,SACE_YCK,0.05921398685829403,25. Sake,26. Asian fermentation,Different clade
CLP,SACE_YCM,0.04741203998952791,25. Sake,24. Asian islands,Different clade
CLP,SACE_YCR,0.10855618000988712,25. Sake,18. Far East Asia,Different clade
CLP,SACE_YCU,0.11219357932724064,25. Sake,23. North American oak,Different clade
CMI,AFE,-0.009524966293739334,25. Sake,8. Mixed origin,Different clade
CMI,AKH,0.06043465152280552,25. Sake,13. African palm wine,Different clade
CMI,AKI,0.03121307747031725,25. Sake,M3. Mosaic region 3,Different clade
CMI,AKM,0.07752373918927162,25. Sake,19. Malaysian,Different clade
CMI,AMP,0.04887487789382637,25. Sake,M1. Mosaic region 1,Different clade
CMI,ANG,0.07964473977502036,25. Sake,23. North American oak,Different clade
CMI,ANN,0.0793478462425068,25. Sake,12. West African cocoa,Different clade
CMI,ATS,0.07078387751381661,25. Sake,8. Mixed origin,Different clade
CMI,BAF,0.06586622688845317,25. Sake,13. African palm wine,Different clade
CMI,BAG,0.08930641876023973,25. Sake,15. CHNII,Different clade
CMI,BAI,0.12454379242423838,25. Sake,18. Far East Asia,Different clade
CMI,BAK,0.08611201708733021,25. Sake,18. Far East Asia,Different clade
CMI,BAL,0.07128087846287667,25. Sake,16. CHNI,Different clade
CMI,BAM,0.09559124083780825,25. Sake,14. CHNIII,Different clade
CMI,BAN,0.07724786682202218,25. Sake,20. CHN V,Different clade
CMI,BAP,0.07760873745570795,25. Sake,20. CHN V,Different clade
CMI,BBQ,0.062212718940113015,25. Sake,4. Mediterranean oak,Different clade
CMI,BCK,0.09166806448725634,25. Sake,10. French Guiana human,Different clade
CMI,BDB,0.09008511701202644,25. Sake,M2. Mosaic region 2,Different clade
CMI,BDP,0.06317489465324425,25. Sake,10. French Guiana human,Different clade
CMI,BEF,0.08547711819946961,25. Sake,26. Asian fermentation,Different clade
CMI,BFH,0.06856233712963107,25. Sake,5. French dairy,Different clade
CMI,BFP,0.0677590363505452,25. Sake,4. Mediterranean oak,Different clade
CMI,BGD,0.010558372779353908,25. Sake,5. French dairy,Different clade
